wrong_zipcode,Issue Repo,Latitude,Longitude,correct_zipcode
78712,Crash Service,30.245043,-97.757316,78704
78712,Traffic Hazard,30.261464,-97.725112,78702
78728,COLLISION,30.456818,-97.665769,78660
78748,Crash Urgent,30.178183,-97.838768,78748
78741,Traffic Hazard,30.193012,-97.77884,78745
78745,Traffic Hazard,30.213563,-97.793684,78745
78728,Traffic Hazard,30.41638,-97.673125,78753
78726,COLLISION WITH INJURY,30.402911,-97.930035,78734
78751,Crash Urgent,30.320867,-97.696584,78723
78751,Traffic Hazard,30.304807,-97.69505,78723
78712,zSTALLED VEHICLE,30.258929,-97.75162,78704
78756,Traffic Hazard,30.353951,-97.714699,78758
78741,Traffic Hazard,30.216535,-97.744017,78741
78712,Crash Service,30.245407,-97.748769,78704
78748,Crash Urgent,30.166423,-97.787218,78748
78756,Crash Urgent,30.325943,-97.726336,78751
78712,Crash Urgent,30.266063,-97.753495,78701
78701,zSTALLED VEHICLE,30.226238,-97.769776,78745
78748,TRFC HAZD/ DEBRIS,30.115427,-97.806204,78652
78741,COLLISION,30.182293,-97.687681,78719
78757,Crash Urgent,30.371383,-97.714241,78758
78756,Traffic Hazard,30.356155,-97.730896,78757
78728,COLLISION,30.456161,-97.665638,78660
78754,TRFC HAZD/ DEBRIS,30.349078,-97.542912,78653
78729,Traffic Hazard,30.449126,-97.773927,78729
78712,Crash Service,30.301973,-97.738583,78705
78756,Crash Urgent,30.322137,-97.728744,78751
78712,Traffic Hazard,30.309008,-97.757462,78703
78748,Crash Service,30.155267,-97.851809,78748
78752,Crash Service,30.38548,-97.69227,78758
78701,Traffic Hazard,30.228398,-97.736957,78741
78754,Traffic Hazard,30.342514,-97.59239,78653
78701,Crash Service,30.223733,-97.763421,78704
78756,Crash Service,30.333879,-97.721319,78752
78742,Crash Service,30.170483,-97.60999,78617
78701,Crash Urgent,30.252742,-97.712041,78702
78701,Crash Service,30.215334,-97.736434,78744
78701,Crash Service,30.216764,-97.758084,78745
78701,zSTALLED VEHICLE,30.231091,-97.716115,78741
78752,Crash Urgent,30.367003,-97.700629,78758
78756,Crash Service,30.356652,-97.73075,78757
78748,Traffic Hazard,30.174008,-97.781658,78745
78757,Crash Service,30.40361,-97.724634,78758
78728,COLLISION,30.415827,-97.647233,78660
78728,Crash Urgent,30.411183,-97.6744,78753
78712,Crash Service,30.283691,-97.752176,78705
78756,Traffic Hazard,30.324045,-97.724827,78751
78729,Crash Urgent,30.434015,-97.770331,78759
78701,Crash Service,30.230361,-97.788054,78704
78728,COLLISION,30.499226,-97.580897,78660
78741,Crash Service,30.212764,-97.712629,78741
78748,zSTALLED VEHICLE,30.172456,-97.799554,78748
78722,Traffic Hazard,30.291015,-97.664088,78723
78701,Crash Urgent,30.26634,-97.780956,78746
78701,Crash Urgent,30.23538,-97.721724,78741
78756,Crash Urgent,30.325602,-97.744962,78756
78729,Traffic Hazard,30.437943,-97.777673,78750
78757,Crash Urgent,30.368367,-97.718345,78758
78748,Crash Urgent,30.172451,-97.782684,78745
78756,zSTALLED VEHICLE,30.325943,-97.726336,78751
78754,COLLISION,30.337669,-97.558516,78653
78712,Crash Service,30.308589,-97.754943,78703
78728,Crash Urgent,30.440372,-97.698556,78727
78712,Crash Urgent,30.282911,-97.701711,78721
78748,COLLISION,30.140604,-97.829452,78748
78728,COLLISION,30.466567,-97.58256,78660
78742,COLLISN/ LVNG SCN,30.268028,-97.626299,78724
78741,Traffic Hazard,30.192612,-97.769318,78745
78712,Traffic Hazard,30.273477,-97.765601,78703
78748,Crash Urgent,30.162526,-97.795328,78748
78748,TRFC HAZD/ DEBRIS,30.135041,-97.823843,78652
78729,Traffic Hazard,30.435233,-97.77188,78750
78749,Crash Urgent,30.234061,-97.864779,78749
78748,Crash Service,30.167162,-97.791132,78748
78748,LOOSE LIVESTOCK,30.100892,-97.782007,78610
78751,Crash Service,30.334064,-97.688888,78753
78729,Traffic Hazard,30.473483,-97.780189,78717
78701,Traffic Hazard,30.225526,-97.780866,78745
78757,Crash Service,30.392347,-97.725626,78758
78741,Traffic Hazard,30.220758,-97.794068,78745
78712,Crash Service,30.266534,-97.748434,78701
78615,COLLISION,30.424279,-97.382245,78615
78741,Crash Service,30.216788,-97.696726,78741
78741,zSTALLED VEHICLE,30.215896,-97.699562,78741
78733,TRFC HAZD/ DEBRIS,30.31667,-97.859547,78746
78721,Traffic Hazard,30.296583,-97.624523,78724
78726,COLLISION,30.515569,-97.870159,78641
78701,Crash Service,30.229105,-97.788862,78745
78751,Crash Service,30.319925,-97.696726,78723
78748,Crash Urgent,30.185927,-97.816306,78748
78728,Crash Service,30.415449,-97.695334,78758
78757,Traffic Hazard,30.39466,-97.70675,78758
78749,Traffic Hazard,30.223313,-97.834304,78749
78728,COLLISION/PRIVATE PROPERTY,30.434719,-97.677699,78728
78712,Crash Service,30.273556,-97.697907,78721
78712,Crash Urgent,30.271868,-97.731885,78702
78745,Traffic Hazard,30.208252,-97.818519,78745
78754,TRFC HAZD/ DEBRIS,30.349891,-97.51912,78653
78712,Crash Urgent,30.276366,-97.716409,78702
78712,Crash Urgent,30.27549,-97.716222,78702
78752,Traffic Hazard,30.387004,-97.648592,78753
78752,Crash Urgent,30.390414,-97.682442,78753
78745,Traffic Hazard,30.20292,-97.806909,78745
78701,Crash Urgent,30.229715,-97.72637,78741
78729,COLLISION,30.450919,-97.829506,78726
78752,Crash Service,30.372153,-97.699978,78758
78742,COLLISN/ LVNG SCN,30.257618,-97.60157,78724
78748,Traffic Hazard,30.18394,-97.81757,78748
78728,TRFC HAZD/ DEBRIS,30.467408,-97.669746,78660
78712,Traffic Hazard,30.295348,-97.725829,78705
78752,Traffic Hazard,30.36314,-97.697022,78758
78712,Traffic Hazard,30.273556,-97.697907,78721
78757,Crash Service,30.389187,-97.701099,78758
78728,Traffic Hazard,30.432431,-97.653308,78660
78712,Crash Urgent,30.29354,-97.720254,78722
78728,Crash Urgent,30.407746,-97.677344,78753
78749,Crash Urgent,30.252196,-97.830544,78735
78701,Traffic Hazard,30.226255,-97.769628,78745
78751,Crash Urgent,30.337325,-97.696888,78752
78741,Traffic Hazard,30.193826,-97.7472,78744
78712,Traffic Hazard,30.282572,-97.703945,78721
78728,VEHICLE FIRE,30.457201,-97.665834,78660
78728,COLLISN/ LVNG SCN,30.464348,-97.668783,78660
78712,Traffic Hazard,30.273556,-97.697907,78721
78703,COLLISION,30.304522,-97.837102,78746
78756,Crash Service,30.333063,-97.734036,78757
78757,Crash Urgent,30.372781,-97.717108,78758
78712,Traffic Hazard,30.305278,-97.743056,78756
78739,Traffic Hazard,30.173774,-97.887165,78739
78749,Traffic Hazard,30.234061,-97.864779,78749
78703,TRFC HAZD/ DEBRIS,30.296671,-97.832178,78746
78751,Crash Service,30.319313,-97.697361,78723
78752,Traffic Hazard,30.38197,-97.675518,78753
78712,Crash Urgent,30.25065,-97.754632,78704
78701,Crash Urgent,30.225913,-97.745689,78741
78748,COLLISION/PRIVATE PROPERTY,30.090724,-97.736024,78610
78757,Crash Urgent,30.381669,-97.718025,78758
78739,TRFC HAZD/ DEBRIS,30.21136,-97.968555,78737
78729,Traffic Hazard,30.419103,-97.746443,78727
78712,Crash Service,30.294083,-97.763792,78703
78728,Crash Urgent,30.428372,-97.681204,78727
78701,Traffic Hazard,30.249649,-97.692655,78702
78701,Traffic Hazard,30.223276,-97.785314,78745
78712,Crash Service,30.312725,-97.738095,78751
78745,Crash Urgent,30.20292,-97.806909,78745
78712,Traffic Hazard,30.2677,-97.737918,78701
78712,Crash Service,30.310812,-97.732912,78751
78742,COLLISION,30.262737,-97.621327,78724
78701,Traffic Hazard,30.265324,-97.782304,78746
78701,Crash Service,30.225632,-97.76884,78745
78757,Crash Service,30.371169,-97.709416,78758
78712,zSTALLED VEHICLE,30.293223,-97.720696,78705
78728,Traffic Hazard,30.414952,-97.673394,78753
78728,COLLISION/PRIVATE PROPERTY,30.448913,-97.666465,78660
78741,Crash Urgent,30.203254,-97.775365,78745
78748,Traffic Hazard,30.167749,-97.784737,78744
78703,COLLISION,30.299963,-97.827611,78746
78752,Crash Urgent,30.381932,-97.686374,78753
78742,TRFC HAZD/ DEBRIS,30.1648,-97.613393,78617
78751,Traffic Hazard,30.328134,-97.705992,78752
78752,Crash Urgent,30.345813,-97.677475,78754
78712,Traffic Hazard,30.275603,-97.734873,78701
78742,Traffic Hazard,30.233694,-97.684809,78741
78712,Crash Service,30.257594,-97.739237,78701
78742,Crash Service,30.157153,-97.666676,78617
78703,TRFC HAZD/ DEBRIS,30.233213,-97.810283,78745
78757,Traffic Hazard,30.35931,-97.791342,78750
78730,COLLISION,30.394344,-97.869123,78732
78721,LOOSE LIVESTOCK,30.306004,-97.569175,78653
78754,COLLISION,30.349242,-97.533759,78653
78701,Crash Service,30.219201,-97.755821,78704
78712,Traffic Hazard,30.275736,-97.742588,78701
78742,COLLISION WITH INJURY,30.139985,-97.663825,78617
78728,COLLISION,30.457983,-97.666786,78660
78712,Crash Service,30.281328,-97.740508,78701
78722,Crash Urgent,30.294529,-97.662912,78724
78742,TRFC HAZD/ DEBRIS,30.256997,-97.611818,78725
78628,zSTALLED VEHICLE,30.636109,-97.868244,78641
78712,Crash Urgent,30.257348,-97.746798,78704
78752,Crash Service,30.345813,-97.677475,78754
78721,Crash Urgent,30.291223,-97.627929,78724
78729,Traffic Hazard,30.438594,-97.837103,78726
78729,Crash Service,30.413312,-97.849151,78726
78712,COLLISION WITH INJURY,30.268903,-97.777543,78746
78745,COLLISION WITH INJURY,30.231569,-97.819083,78749
78712,Crash Service,30.233752,-97.740365,78741
78729,Crash Service,30.483121,-97.768027,78717
78729,COLLISION,30.446615,-97.831598,78726
78728,Crash Service,30.418295,-97.700912,78758
78741,Traffic Hazard,30.180126,-97.755457,78744
78741,Traffic Hazard,30.194556,-97.783239,78745
78749,Crash Urgent,30.215452,-97.833144,78749
78712,Crash Urgent,30.286269,-97.706284,78723
78729,Traffic Hazard,30.419,-97.747327,78759
78729,Crash Service,30.431499,-97.763132,78727
78757,Crash Service,30.370792,-97.722186,78757
78752,Crash Urgent,30.359225,-97.687286,78753
78734,COLLISION,30.510457,-98.038059,78654
78749,Crash Urgent,30.215674,-97.833328,78749
78712,Traffic Hazard,30.260624,-97.736986,78701
78712,Traffic Hazard,30.258518,-97.728666,78702
78712,Crash Service,30.266437,-97.740734,78701
78722,Traffic Hazard,30.285091,-97.687527,78721
78751,Traffic Hazard,30.322544,-97.706563,78752
78701,Crash Service,30.222062,-97.775045,78745
78749,Crash Urgent,30.215674,-97.833328,78749
78742,Crash Urgent,30.239731,-97.688313,78741
78701,Crash Urgent,30.246472,-97.691161,78725
78712,Crash Urgent,30.273556,-97.697907,78721
78712,Crash Urgent,30.273487,-97.697886,78721
78730,Crash Urgent,30.394202,-97.83397,78750
78754,COLLISN/ LVNG SCN,30.349292,-97.538573,78653
78728,TRFC HAZD/ DEBRIS,30.42286,-97.636757,78660
78741,Traffic Hazard,30.182873,-97.687638,78719
78650,LOOSE LIVESTOCK,30.411892,-97.376433,78615
78729,Traffic Hazard,30.498149,-97.775717,78717
78742,COLLISION,30.237596,-97.624142,78725
78729,Crash Urgent,30.454623,-97.826658,78726
78741,Crash Urgent,30.197025,-97.744168,78744
78742,COLLISION/PRIVATE PROPERTY,30.25412,-97.605291,78724
78734,TRFC HAZD/ DEBRIS,30.337439,-98.033846,78738
78751,zSTALLED VEHICLE,30.338855,-97.699555,78753
78722,Crash Service,30.29319,-97.677986,78723
78752,zSTALLED VEHICLE,30.384222,-97.69135,78758
78742,TRFC HAZD/ DEBRIS,30.158879,-97.64398,78617
78722,Traffic Hazard,30.265234,-97.689293,78721
78730,COLLISION,30.397674,-97.928911,78734
78724,TRFC HAZD/ DEBRIS,30.351333,-97.451064,78621
78712,Crash Urgent,30.270329,-97.732476,78702
78712,Traffic Hazard,30.24025,-97.72704,78741
78712,Traffic Hazard,30.264171,-97.729881,78702
78749,Crash Urgent,30.215674,-97.833328,78749
78742,COLLISION WITH INJURY,30.183695,-97.543277,78617
78729,Crash Service,30.48005,-97.801956,78717
78742,LOOSE LIVESTOCK,30.137718,-97.584556,78617
78729,Crash Urgent,30.498149,-97.775717,78717
78742,Crash Service,30.202411,-97.666936,78719
78712,Traffic Hazard,30.308735,-97.755887,78703
78751,Crash Service,30.304654,-97.681234,78723
78712,zSTALLED VEHICLE,30.250524,-97.74031,78704
78756,Traffic Hazard,30.362363,-97.743964,78757
78728,Crash Service,30.429821,-97.670129,78660
78712,zSTALLED VEHICLE,30.274611,-97.730983,78702
78754,LOOSE LIVESTOCK,30.341652,-97.569331,78653
78721,TRFC HAZD/ DEBRIS,30.29124,-97.627952,78724
78721,Traffic Hazard,30.29124,-97.627952,78724
78721,Traffic Hazard,30.29124,-97.627952,78724
78751,Crash Service,30.320341,-97.696304,78723
78757,Traffic Hazard,30.362911,-97.729061,78757
78752,Crash Service,30.378027,-97.635546,78754
78721,Traffic Hazard,30.31158,-97.571449,78653
78728,COLLISION,30.413844,-97.569512,78653
78752,Crash Service,30.362306,-97.69746,78758
78752,Crash Service,30.36873,-97.693813,78753
78729,Traffic Hazard,30.42913,-97.759973,78759
78728,Crash Service,30.397289,-97.64272,78754
78712,Crash Service,30.276908,-97.739494,78701
78728,Crash Urgent,30.439754,-97.661552,78660
78751,Traffic Hazard,30.332579,-97.703705,78752
78742,COLLISION,30.189002,-97.618406,78617
78749,Traffic Hazard,30.234061,-97.864779,78749
78730,TRFC HAZD/ DEBRIS,30.389986,-97.889903,78732
78742,COLLISION,30.156554,-97.665896,78617
78749,Traffic Hazard,30.225637,-97.831063,78749
78752,Traffic Hazard,30.370495,-97.680374,78753
78749,COLLISION,30.23336,-97.917996,78737
78754,COLLISN/ LVNG SCN,30.337669,-97.558516,78653
78739,Traffic Hazard,30.185441,-97.897693,78739
78712,Crash Urgent,30.312069,-97.71534,78751
78757,Traffic Hazard,30.373504,-97.726291,78758
78728,Crash Urgent,30.408989,-97.663325,78753
78712,Traffic Hazard,30.273556,-97.697907,78721
78712,Crash Service,30.276553,-97.730708,78702
78742,TRFC HAZD/ DEBRIS,30.240507,-97.585978,78725
78741,Crash Service,30.194627,-97.743916,78744
78757,Crash Service,30.392521,-97.725731,78758
78712,Traffic Hazard,30.279968,-97.750579,78701
78701,Traffic Hazard,30.26067,-97.794636,78746
78745,TRFC HAZD/ DEBRIS,30.22774,-97.821525,78749
78751,Crash Urgent,30.3347,-97.702757,78752
78701,COLLISION WITH INJURY,30.27067,-97.791138,78746
78703,Traffic Hazard,30.335025,-97.806247,78746
78742,COLLISION,30.1896,-97.574165,78617
78701,Crash Urgent,30.21758,-97.753149,78704
78742,BLOCKED DRIV/ HWY,30.213811,-97.637047,78725
78726,zSTALLED VEHICLE,30.406595,-97.852479,78726
78728,COLLISN/ LVNG SCN,30.494682,-97.585497,78664
78741,Crash Service,30.212764,-97.712629,78741
78752,Crash Urgent,30.36314,-97.697022,78758
78742,zSTALLED VEHICLE,30.239835,-97.688085,78742
78712,Crash Service,30.268636,-97.745232,78701
78728,Crash Service,30.426793,-97.676683,78727
78741,Traffic Hazard,30.220758,-97.794068,78745
78712,Traffic Hazard,30.267975,-97.77071,78746
78757,Crash Urgent,30.36785,-97.7135,78758
78703,COLLISION,30.296671,-97.832178,78746
78729,Traffic Hazard,30.484338,-97.804545,78717
78712,Crash Urgent,30.278951,-97.73209,78705
78712,Traffic Hazard,30.273556,-97.697907,78721
78701,Traffic Hazard,30.215761,-97.752583,78745
78751,Crash Urgent,30.355497,-97.702688,78753
78756,Crash Service,30.338304,-97.715525,78752
78756,Crash Service,30.360007,-97.740938,78757
78757,Crash Urgent,30.373623,-97.726131,78758
78742,TRFC HAZD/ DEBRIS,30.196084,-97.6445,78617
78741,Traffic Hazard,30.215918,-97.741197,78744
78701,Crash Service,30.225632,-97.76884,78745
78741,Traffic Hazard,30.202269,-97.710109,78744
78745,Crash Service,30.228255,-97.828611,78749
78728,COLLISION WITH INJURY,30.456668,-97.665743,78660
78712,Traffic Hazard,30.285914,-97.706152,78723
78728,Crash Service,30.404047,-97.638259,78660
78741,Traffic Hazard,30.224167,-97.701311,78741
78747,LOOSE LIVESTOCK,30.102063,-97.668564,78719
78756,Crash Urgent,30.348337,-97.712837,78758
78745,Crash Urgent,30.208581,-97.804844,78745
78752,Crash Urgent,30.374963,-97.678341,78753
78729,Traffic Hazard,30.494231,-97.794159,78717
78712,Traffic Hazard,30.274503,-97.760685,78703
78751,zSTALLED VEHICLE,30.340426,-97.699141,78753
78756,zSTALLED VEHICLE,30.349605,-97.713336,78758
78712,Traffic Hazard,30.281708,-97.728028,78722
78741,Traffic Hazard,30.216215,-97.742901,78744
78712,Traffic Hazard,30.283397,-97.764331,78703
78748,Crash Service,30.167032,-97.784984,78744
78745,zSTALLED VEHICLE,30.183876,-97.792672,78748
78712,Traffic Hazard,30.299921,-97.716618,78751
78728,COLLISION,30.481649,-97.55998,78660
78712,Crash Urgent,30.283005,-97.701097,78721
78751,Traffic Hazard,30.336622,-97.701872,78752
78729,Crash Urgent,30.462157,-97.816017,78750
78741,Crash Service,30.203254,-97.775365,78745
78728,COLLISION,30.476441,-97.572884,78660
78712,Crash Urgent,30.26081,-97.757972,78704
78729,Traffic Hazard,30.403901,-97.745632,78759
78754,LOOSE LIVESTOCK,30.293572,-97.5237,78653
78749,Traffic Hazard,30.202118,-97.864595,78749
78757,Traffic Hazard,30.373259,-97.725787,78758
78703,Traffic Hazard,30.247965,-97.805886,78746
78756,Crash Urgent,30.333879,-97.721319,78752
78730,COLLISION,30.394344,-97.869123,78732
78748,Traffic Hazard,30.16707,-97.786925,78748
78747,LOOSE LIVESTOCK,30.095682,-97.675783,78719
78741,Crash Urgent,30.192874,-97.777529,78745
78712,Crash Service,30.301163,-97.714156,78722
78728,Crash Urgent,30.407961,-97.674529,78753
78712,Traffic Hazard,30.256185,-97.715907,78702
78749,Traffic Hazard,30.22338,-97.841701,78749
78701,Crash Service,30.228973,-97.743521,78741
78712,zSTALLED VEHICLE,30.266461,-97.756278,78703
78712,Crash Urgent,30.239109,-97.737867,78741
78712,Crash Urgent,30.269896,-97.738264,78701
78751,Crash Service,30.321655,-97.711132,78752
78754,COLLISION,30.349506,-97.534478,78653
78757,Crash Urgent,30.389136,-97.745913,78759
78751,zSTALLED VEHICLE,30.329446,-97.705155,78752
78728,COLLISION,30.476441,-97.572884,78660
78749,Crash Urgent,30.236761,-97.839785,78735
78745,Crash Urgent,30.233759,-97.820543,78735
78729,Traffic Hazard,30.448879,-97.790692,78729
78701,Traffic Hazard,30.227179,-97.761626,78704
78751,Crash Service,30.320782,-97.694072,78723
78712,Crash Urgent,30.303472,-97.744218,78705
78741,TRFC HAZD/ DEBRIS,30.151436,-97.696669,78719
78749,Crash Service,30.260035,-97.900199,78735
78756,Crash Urgent,30.334011,-97.721234,78752
78701,Traffic Hazard,30.238382,-97.782997,78704
78751,Crash Service,30.32378,-97.705809,78752
78757,Crash Urgent,30.36723,-97.740411,78757
78712,Crash Urgent,30.280654,-97.72899,78705
78712,COLLISION,30.260873,-97.758521,78704
78701,Traffic Hazard,30.223409,-97.763598,78704
78701,Crash Urgent,30.213292,-97.723322,78744
78754,LOOSE LIVESTOCK,30.334991,-97.510673,78653
78745,COLLISION,30.233583,-97.818332,78735
78728,Traffic Hazard,30.397168,-97.67231,78753
78712,Crash Urgent,30.28627,-97.724786,78722
78712,Crash Urgent,30.270659,-97.733252,78701
78701,Crash Urgent,30.230205,-97.742799,78741
78703,TRFC HAZD/ DEBRIS,30.295291,-97.826748,78746
78751,Crash Urgent,30.321464,-97.711045,78752
78751,Crash Service,30.320707,-97.695167,78723
78747,TRFC HAZD/ DEBRIS,30.091029,-97.627209,78617
78712,Traffic Hazard,30.288918,-97.752584,78705
78712,Crash Urgent,30.259758,-97.749276,78704
78756,Crash Service,30.334491,-97.739859,78756
78749,Crash Service,30.22338,-97.841701,78749
78752,TRFC HAZD/ DEBRIS,30.352552,-97.592364,78653
78712,Crash Urgent,30.23541,-97.727326,78741
78728,Traffic Hazard,30.415821,-97.695888,78727
78748,Crash Service,30.172052,-97.799148,78748
78729,Crash Service,30.490033,-97.772255,78717
78752,zSTALLED VEHICLE,30.360842,-97.693413,78753
78745,COLLISION,30.229499,-97.820312,78745
78712,Traffic Hazard,30.264998,-97.746586,78701
78728,COLLISION WITH INJURY,30.410454,-97.632959,78660
78712,Crash Service,30.280259,-97.753744,78703
78729,Traffic Hazard,30.447035,-97.807235,78750
78754,TRFC HAZD/ DEBRIS,30.348861,-97.555963,78653
78741,Traffic Hazard,30.182873,-97.687638,78719
78741,Traffic Hazard,30.216393,-97.745836,78744
78754,COLLISION WITH INJURY,30.354294,-97.515244,78653
78729,TRFC HAZD/ DEBRIS,30.449461,-97.830214,78726
78712,Crash Urgent,30.289203,-97.761871,78703
78729,Crash Urgent,30.475242,-97.811278,78613
78741,Traffic Hazard,30.16335,-97.726111,78744
78728,COLLISION,30.456912,-97.667155,78728
78733,TRFC HAZD/ DEBRIS,30.316329,-97.872442,78733
78712,Crash Service,30.306746,-97.709177,78723
78730,COLLISION,30.396061,-97.861358,78732
78723,TRFC HAZD/ DEBRIS,30.326375,-97.605379,78724
78752,Traffic Hazard,30.377125,-97.676482,78753
78729,Traffic Hazard,30.418868,-97.748134,78759
78712,Crash Urgent,30.26123,-97.736767,78701
78728,Traffic Hazard,30.421053,-97.704156,78727
78733,COLLISION WITH INJURY,30.289541,-97.865765,78735
78742,Crash Service,30.231794,-97.683477,78742
78728,Traffic Hazard,30.430576,-97.699892,78727
