Camera ID,Location Name,Camera Status,Turn on Date,Camera Manufacturer,ATD Location ID,Landmark,Signal Engineer Area,Council District,Jurisdiction,Location Type,Primary St Segment ID,Cross St Segment ID,Primary Street Block,Primary Street,PRIMARY_ST_AKA,Cross Street Block,Cross Street,CROSS_ST_AKA,COA Intersection ID,Modified Date,Location,IP Comm Status,IP Comm Status Date and Time,Longitude,Latitude,Published Screenshots,Screenshot Address,Funding
124, CONGRESS AVE / ELIZABETH ST,TURNED_ON,,Sarix,LOC16-001120,,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,1500, CONGRESS AVE,,101, ELIZABETH ST,,5155942,11/19/2018 09:15:00 PM +0000,"(30.2489243, -97.749939)",ONLINE,08/14/2018 08:30:00 AM +0000,-97.749939,30.2489243,,http://162.89.13.145/CCTVImages/CCTV124.jpg,None Identified
125, BARTON SPRINGS RD / DAWSON RD,TURNED_ON,,Sarix,LOC16-001150,,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,1100, BARTON SPRINGS RD,,501, DAWSON RD,,5155151,11/19/2018 09:15:00 PM +0000,"(30.2603436, -97.7557068)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7557068,30.2603436,,http://162.89.13.145/CCTVImages/CCTV125.jpg,
126, CESAR CHAVEZ ST / WALTER SEAHOLM DR,TURNED_ON,09/20/2016,Sarix,LOC16-001170,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,816, CESAR CHAVEZ ST,,100, WALTER SEAHOLM DR,,5155385,11/19/2018 09:15:00 PM +0000,"(30.266, -97.75353)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.75353,30.266,,http://162.89.13.145/CCTVImages/CCTV126.jpg,None Identified
128, DESSAU RD / BRAKER LN (Shropshire),TURNED_ON,,Sarix,LOC16-001265,Shropshire,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,11800, DESSAU RD,,1400, BRAKER LN,,5165721,01/01/2019 09:45:00 AM +0000,"(30.3772907, -97.6586609)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6586609,30.3772907,,http://162.89.13.145/CCTVImages/CCTV128.jpg,None Identified
111, AIRPORT BLVD / MARTIN LUTHER KING JR BLVD,TURNED_ON,,Sarix,LOC16-000815,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,1900, AIRPORT BLVD,,3200, MARTIN LUTHER KING JR BLVD,,5161612,04/05/2019 08:45:00 AM +0000,"(30.2825718, -97.703949)",OFFLINE,04/05/2019 08:35:00 AM +0000,-97.703949,30.2825718,,http://162.89.13.145/CCTVImages/CCTV111.jpg,None Identified
127, CONGRESS AVE / 11TH ST,TURNED_ON,,Sarix,LOC16-001235,,CENTRAL,1,AUSTIN FULL PURPOSE,ROADWAY,,,1000, CONGRESS AVE,,101, 11TH ST,,5157222,04/09/2019 08:45:00 AM +0000,"(30.2727489, -97.7411041)",ONLINE,04/09/2019 08:35:00 AM +0000,-97.7411041,30.2727489,,http://162.89.13.145/CCTVImages/CCTV127.jpg,
119, ENFIELD RD / WINSTED LN,TURNED_ON,,Sarix,LOC16-001035,,CENTRAL,10,AUSTIN FULL PURPOSE,ROADWAY,,,2008, ENFIELD RD,,1300, WINSTED LN,,5153892,04/11/2019 08:45:00 AM +0000,"(30.2862911, -97.7646103)",OFFLINE,04/11/2019 08:35:00 AM +0000,-97.7646103,30.2862911,,http://162.89.13.145/CCTVImages/CCTV119.jpg,
132, 6TH ST / LAVACA ST,TURNED_ON,,Sarix,LOC16-001470,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,300, 6TH ST,,600, LAVACA ST,,5156605,11/19/2018 09:15:00 PM +0000,"(30.2687168, -97.7452011)",OFFLINE,11/16/2018 09:35:00 AM +0000,-97.7452011,30.2687168,,http://162.89.13.145/CCTVImages/CCTV132.jpg,
133, 6TH ST / CONGRESS AVE,TURNED_ON,,Sarix,LOC16-001480,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,100, 6TH ST,,600, CONGRESS AVE,,5156982,11/19/2018 09:15:00 PM +0000,"(30.2680664, -97.7428131)",ONLINE,06/07/2018 08:30:00 AM +0000,-97.7428131,30.2680664,,http://162.89.13.145/CCTVImages/CCTV133.jpg,None Identified
138, WEST GATE BLVD / LAMAR BLVD SVRD,TURNED_ON,,Sarix,LOC16-001585,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,4500, WEST GATE BLVD,,4545, LAMAR BLVD SVRD,,5150362,11/19/2018 09:15:00 PM +0000,"(30.2319736, -97.8005447)",ONLINE,11/07/2018 09:35:00 AM +0000,-97.8005447,30.2319736,,http://162.89.13.145/CCTVImages/CCTV138.jpg,
139, GUADALUPE ST / 4TH ST,TURNED_ON,,Sarix,LOC16-001590,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,400, GUADALUPE ST,,401, 4TH ST,,5156339,11/19/2018 09:15:00 PM +0000,"(30.2671833, -97.7469635)",ONLINE,01/09/2018 03:31:00 AM +0000,-97.7469635,30.2671833,,http://162.89.13.145/CCTVImages/CCTV139.jpg,
141, 1ST ST / POWELL CIR,TURNED_ON,,Sarix,LOC16-001630,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,2912, 1ST ST,,501, POWELL CIR,,5154173,11/19/2018 09:15:00 PM +0000,"(30.2352734, -97.7639542)",ONLINE,01/09/2018 03:31:00 AM +0000,-97.7639542,30.2352734,,http://162.89.13.145/CCTVImages/CCTV141.jpg,
143, 7TH ST / 35 SVRD,TURNED_ON,,Sarix,LOC16-001640,,CENTRAL,"3,1,9",AUSTIN FULL PURPOSE,ROADWAY,,,700, 7TH ST,,700,IH 35 SVRD,,5158252,11/19/2018 09:15:00 PM +0000,"(30.2668209, -97.7346649)",ONLINE,03/11/2018 01:30:00 PM +0000,-97.7346649,30.2668209,,http://162.89.13.145/CCTVImages/CCTV143.jpg,
144, RIVERSIDE DR / FARO DR,TURNED_ON,,Sarix,LOC16-001650,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,5200, RIVERSIDE DR,,1901, FARO DR,,5160906,11/19/2018 09:15:00 PM +0000,"(30.2295113, -97.7126312)",ONLINE,07/21/2018 08:30:00 AM +0000,-97.7126312,30.2295113,,http://162.89.13.145/CCTVImages/CCTV144.jpg,
158, CONGRESS AVE / EBERHART LN,TURNED_ON,,Sarix,LOC16-002010,,SOUTHWEST,2,AUSTIN FULL PURPOSE,ROADWAY,,,6400, CONGRESS AVE,,101, EBERHART LN,,5152698,11/19/2018 09:15:00 PM +0000,"(30.1970272, -97.7771225)",ONLINE,03/28/2018 01:30:00 PM +0000,-97.7771225,30.1970272,,http://162.89.13.145/CCTVImages/CCTV158.jpg,
165, CAPITAL OF TEXAS HWY / WEST GATE BLVD,TURNED_ON,,Sarix,LOC16-002080,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,3800, CAPITAL OF TEXAS HWY,,3901, WEST GATE BLVD,,5150283,11/19/2018 09:15:00 PM +0000,"(30.2421951, -97.8011093)",ONLINE,11/07/2018 09:35:00 AM +0000,-97.8011093,30.2421951,,http://162.89.13.145/CCTVImages/CCTV165.jpg,
142, 7TH ST / 35 SVRD,VOID,,,LOC16-001640,,CENTRAL,"3,1,9",AUSTIN FULL PURPOSE,ROADWAY,,,700, 7TH ST,,700,IH 35 SVRD,,5158252,12/17/2018 08:46:00 PM +0000,"(30.2668209, -97.7346649)",ONLINE,01/09/2018 03:31:00 AM +0000,-97.7346649,30.2668209,,http://162.89.13.145/CCTVImages/CCTV142.jpg,None Identified
131, 7TH ST / SAN JACINTO BLVD,TURNED_ON,,Sarix,LOC16-001440,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,200, 7TH ST,,700, SAN JACINTO BLVD,,5157390,12/29/2018 09:45:00 AM +0000,"(30.2682953, -97.740036)",ONLINE,12/29/2018 09:35:00 AM +0000,-97.740036,30.2682953,,http://162.89.13.145/CCTVImages/CCTV131.jpg,
137, PEARCE LN / ROSS RD,TURNED_ON,,Sarix,LOC16-001575,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,12400, PEARCE LN,,5413, ROSS RD,,5168019,02/08/2019 09:45:00 AM +0000,"(30.1694298, -97.6231079)",ONLINE,02/08/2019 09:35:00 AM +0000,-97.6231079,30.1694298,,http://162.89.13.145/CCTVImages/CCTV137.jpg,
160, WILLIAM CANNON DR / BLUFF SPRINGS RD,TURNED_ON,,Sarix,LOC16-002030,,SOUTHWEST,2,AUSTIN FULL PURPOSE,ROADWAY,,,1616, WILLIAM CANNON DR,,6601, BLUFF SPRINGS RD,,5153808,02/23/2019 09:45:00 AM +0000,"(30.1891956, -97.7678909)",ONLINE,02/23/2019 09:35:00 AM +0000,-97.7678909,30.1891956,,http://162.89.13.145/CCTVImages/CCTV160.jpg,
163, BRODIE LN / WILLIAM CANNON DR,TURNED_ON,,Sarix,LOC16-002055,,SOUTHWEST,"8,5",AUSTIN FULL PURPOSE,ROADWAY,,,6912, BRODIE LN,,3501, WILLIAM CANNON DR,,5147962,03/31/2019 08:45:00 AM +0000,"(30.2137775, -97.8303833)",OFFLINE,03/31/2019 08:35:00 AM +0000,-97.8303833,30.2137775,,http://162.89.13.145/CCTVImages/CCTV163.jpg,None Identified
140, 12TH ST / 35 SVRD,TURNED_ON,,Sarix,LOC16-001615,,CENTRAL,1,AUSTIN FULL PURPOSE,ROADWAY,,,718, 12TH ST,,1200,IH 35 SVRD,,5158498,04/05/2019 08:45:00 AM +0000,"(30.2718334, -97.7327881)",OFFLINE,04/05/2019 08:35:00 AM +0000,-97.7327881,30.2718334,,http://162.89.13.145/CCTVImages/CCTV140.jpg,
159, WILLIAM CANNON DR / 35 SVRD,TURNED_ON,,Sarix,LOC16-002025,,SOUTHWEST,2,AUSTIN FULL PURPOSE,ROADWAY,,,900, WILLIAM CANNON DR,,6425,IH 35 SVRD,,5153510,04/12/2019 08:45:00 AM +0000,"(30.1902447, -97.7701111)",OFFLINE,04/12/2019 08:35:00 AM +0000,-97.7701111,30.1902447,,http://162.89.13.145/CCTVImages/CCTV159.jpg,
161, CONGRESS AVE / BEN WHITE BLVD SVRD,TURNED_ON,,Sarix,LOC16-002035,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,3900, CONGRESS AVE,,100, BEN WHITE BLVD SVRD,,5154265,04/13/2019 08:45:00 AM +0000,"(30.2234097, -97.7635956)",ONLINE,04/13/2019 08:35:00 AM +0000,-97.7635956,30.2234097,,http://162.89.13.145/CCTVImages/CCTV161.jpg,
167, LAKE AUSTIN BLVD / ATLANTA ST,TURNED_ON,,Sarix,LOC16-002110,,CENTRAL,10,AUSTIN FULL PURPOSE,ROADWAY,,,2201, LAKE AUSTIN BLVD,,410, ATLANTA ST,,5153187,11/19/2018 09:15:00 PM +0000,"(30.2772179, -97.7704849)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7704849,30.2772179,,http://162.89.13.145/CCTVImages/CCTV167.jpg,
168, BRODIE LN / SLAUGHTER LN,TURNED_ON,,Sarix,LOC16-002120,,SOUTHWEST,"5,8",AUSTIN FULL PURPOSE,ROADWAY,,,10000, BRODIE LN,,3500, SLAUGHTER LN,,5146294,11/19/2018 09:15:00 PM +0000,"(30.1835499, -97.8497925)",ONLINE,11/07/2018 09:35:00 AM +0000,-97.8497925,30.1835499,,http://162.89.13.145/CCTVImages/CCTV168.jpg,None Identified
181,US 183 HWY / BURLESON RD,TURNED_ON,,Sarix,LOC16-002435,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,4500,US 183 HWY,,8300, BURLESON RD,,5163798,11/19/2018 09:15:00 PM +0000,"(30.1828804, -97.6876297)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6876297,30.1828804,,http://162.89.13.145/CCTVImages/CCTV181.jpg,
182, BASTROP HWY / VARGAS RD,REMOVED,,Sarix,LOC16-002440,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,247, BASTROP HWY,,301, VARGAS RD,,5163534,11/19/2018 09:15:00 PM +0000,"(30.2398014, -97.6882172)",OFFLINE,07/03/2018 08:30:00 AM +0000,-97.6882172,30.2398014,,http://162.89.13.145/CCTVImages/CCTV182.jpg,None Identified
183, BURLESON RD / SMITH SCHOOL RD,TURNED_ON,,Sarix,LOC16-002445,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,6714, BURLESON RD,,4001, SMITH SCHOOL RD,,5161340,11/19/2018 09:15:00 PM +0000,"(30.2012062, -97.709137)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.709137,30.2012062,,http://162.89.13.145/CCTVImages/CCTV183.jpg,
186, BEN WHITE BLVD SVRD / WOODWARD ST,TURNED_ON,,Sarix,LOC16-002465,,SOUTHEAST,"3,2",AUSTIN FULL PURPOSE,ROADWAY,,,2019, BEN WHITE BLVD SVRD,,2070, WOODWARD ST,,5157007,11/19/2018 09:15:00 PM +0000,"(30.2157249, -97.744072)",ONLINE,01/23/2018 03:30:00 PM +0000,-97.744072,30.2157249,,http://162.89.13.145/CCTVImages/CCTV186.jpg,None Identified
189, MONTOPOLIS DR / BEN WHITE BLVD SVRD,TURNED_ON,,Sarix,LOC16-002495,,SOUTHEAST,"3,2",AUSTIN FULL PURPOSE,ROADWAY,,,3100, MONTOPOLIS DR,,5700, BEN WHITE BLVD SVRD,,5160970,11/19/2018 09:15:00 PM +0000,"(30.2119789, -97.7125397)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7125397,30.2119789,,http://162.89.13.145/CCTVImages/CCTV189.jpg,
176, BRAKER LN / 35 SVRD,VOID,,,LOC16-002290,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,800, BRAKER LN,,11300,IH 35 SVRD,,5164497,12/17/2018 09:31:00 PM +0000,"(30.3769493, -97.6755829)",ONLINE,08/14/2018 08:30:00 AM +0000,-97.6755829,30.3769493,,http://162.89.13.145/CCTVImages/CCTV176.jpg,None Identified
173, BRAKER LN / METRIC BLVD,TURNED_ON,,Sarix,LOC16-002235,,NORTHWEST,"7,4",AUSTIN FULL PURPOSE,ROADWAY,,,1910, BRAKER LN,,11301, METRIC BLVD,,5160898,01/01/2019 09:45:00 AM +0000,"(30.3923416, -97.7082825)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7082825,30.3923416,,http://162.89.13.145/CCTVImages/CCTV173.jpg,None Identified
174, BRAKER LN / BURNET RD,TURNED_ON,,Sarix,LOC16-002265,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,2512, BRAKER LN,,10700, BURNET RD,,5159410,01/01/2019 09:45:00 AM +0000,"(30.3911648, -97.7218094)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7218094,30.3911648,,http://162.89.13.145/CCTVImages/CCTV174.jpg,
177, BRAKER LN / 35 SVRD,TURNED_ON,,Sarix,LOC16-002290,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,800, BRAKER LN,,11300,IH 35 SVRD,,5164497,01/02/2019 09:45:00 AM +0000,"(30.3769493, -97.6755829)",ONLINE,01/02/2019 09:35:00 AM +0000,-97.6755829,30.3769493,,http://162.89.13.145/CCTVImages/CCTV177.jpg,
169,FM 2222 RD / NORTHLAND DR,TURNED_ON,,Sarix,LOC16-002155,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,3500,FM 2222 RD,,3453, NORTHLAND DR,,5154483,01/12/2019 09:45:00 AM +0000,"(30.3384666, -97.7589417)",ONLINE,01/12/2019 09:35:00 AM +0000,-97.7589417,30.3384666,,http://162.89.13.145/CCTVImages/CCTV169.jpg,
188,IH 35 SVRD / WOODWARD ST,TURNED_ON,,Sarix,LOC16-002480,,SOUTHEAST,3,AUSTIN FULL PURPOSE,ROADWAY,,,3500,IH 35 SVRD,,578, WOODWARD ST,,5156416,02/22/2019 09:45:00 AM +0000,"(30.2234898, -97.7476883)",OFFLINE,02/22/2019 09:35:00 AM +0000,-97.7476883,30.2234898,,http://162.89.13.145/CCTVImages/CCTV188.jpg,
184, BASTROP HWY / THOMPSON LN,REMOVED,,Sarix,LOC16-002450,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,500, BASTROP HWY,,401, THOMPSON LN,,5163780,03/20/2019 05:54:00 PM +0000,"(30.2365303, -97.6862717)",OFFLINE,11/16/2018 09:35:00 AM +0000,-97.6862717,30.2365303,,http://162.89.13.145/CCTVImages/CCTV184.jpg,None Identified
187,IH 35 SVRD / BEN WHITE BLVD SVRD,TURNED_ON,,Sarix,LOC16-002475,,SOUTHEAST,"3,2",AUSTIN FULL PURPOSE,ROADWAY,,,4015,IH 35 SVRD,,1300, BEN WHITE BLVD SVRD,,5155881,04/07/2019 08:45:00 AM +0000,"(30.215517, -97.7512589)",OFFLINE,04/07/2019 08:35:00 AM +0000,-97.7512589,30.215517,,http://162.89.13.145/CCTVImages/CCTV187.jpg,
194, BURLESON RD / MONTOPOLIS DR,TURNED_ON,09/01/2017,Sarix,LOC16-002615,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,6300, BURLESON RD,,3605, MONTOPOLIS DR,,5160558,11/19/2018 09:15:00 PM +0000,"(30.2055626, -97.7165909)",ONLINE,06/27/2018 08:30:00 AM +0000,-97.7165909,30.2055626,,http://162.89.13.145/CCTVImages/CCTV194.jpg,None Identified
198, 1ST ST / BEN WHITE BLVD SVRD,TURNED_ON,,Sarix,LOC16-002660,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,3817, 1ST ST,,600, BEN WHITE BLVD SVRD,,5153502,11/19/2018 09:15:00 PM +0000,"(30.226881, -97.7692413)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7692413,30.226881,,http://162.89.13.145/CCTVImages/CCTV198.jpg,
201, OLTORF ST / MONTOPOLIS DR,TURNED_ON,,Sarix,LOC16-002710,,SOUTHEAST,3,AUSTIN FULL PURPOSE,ROADWAY,,,5500, OLTORF ST,,2900, MONTOPOLIS DR,,5161173,11/19/2018 09:15:00 PM +0000,"(30.2150421, -97.7102966)",ONLINE,05/19/2018 08:30:00 AM +0000,-97.7102966,30.2150421,,http://162.89.13.145/CCTVImages/CCTV201.jpg,
212, ED BLUESTEIN BLVD / LOYOLA LN,REMOVED,,Sarix,LOC16-003100,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,6500, ED BLUESTEIN BLVD,,5501, LOYOLA LN,,5165704,11/19/2018 09:15:00 PM +0000,"(30.3026314, -97.6609726)",OFFLINE,07/03/2018 08:30:00 AM +0000,-97.6609726,30.3026314,,http://162.89.13.145/CCTVImages/CCTV212.jpg,None Identified
213, ED BLUESTEIN BLVD / TECHNI CENTER DR,TURNED_ON,03/15/2018,Sarix,LOC16-003105,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,4000, ED BLUESTEIN BLVD,,5800, TECHNI CENTER DR,,5165361,11/19/2018 09:15:00 PM +0000,"(30.2760506, -97.6679153)",OFFLINE,07/03/2018 08:30:00 AM +0000,-97.6679153,30.2760506,,http://162.89.13.145/CCTVImages/CCTV213.jpg,None Identified
216,FM 969 RD / ED BLUESTEIN BLVD SVRD (Martin Luther King Jr Blvd / US 183),TURNED_ON,06/27/2018,Sarix,LOC16-003120,Martin Luther King Jr Blvd / US 183,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,6000,FM 969 RD,,4893, ED BLUESTEIN BLVD SVRD,,5165563,11/19/2018 09:15:00 PM +0000,"(30.2854214, -97.6640472)",OFFLINE,09/23/2018 08:30:00 AM +0000,-97.6640472,30.2854214,,http://162.89.13.145/CCTVImages/CCTV216.jpg,1/4 Cent
209, RED RIVER ST / 4TH ST,TURNED_ON,,Sarix,LOC16-003040,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,400, RED RIVER ST,,500, 4TH ST,,5157734,12/29/2018 09:45:00 AM +0000,"(30.2646255, -97.7378387)",ONLINE,12/29/2018 09:35:00 AM +0000,-97.7378387,30.2646255,,http://162.89.13.145/CCTVImages/CCTV209.jpg,None Identified
196, HOWARD LN / DESSAU RD,TURNED_ON,,Sarix,LOC16-002645,,NORTHEAST,"1,7",AUSTIN FULL PURPOSE,ROADWAY,,,1500, HOWARD LN,,13500, DESSAU RD,,5166825,01/01/2019 09:46:00 AM +0000,"(30.4036503, -97.6384277)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6384277,30.4036503,,http://162.89.13.145/CCTVImages/CCTV196.jpg,
217, MARTIN LUTHER KING JR BLVD / SPRINGDALE RD,TURNED_ON,,Sarix,LOC16-003130,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,4600, MARTIN LUTHER KING JR BLVD,,1800, SPRINGDALE RD,,5164054,01/09/2019 09:45:00 AM +0000,"(30.285862, -97.6826248)",ONLINE,01/09/2019 09:35:00 AM +0000,-97.6826248,30.285862,,http://162.89.13.145/CCTVImages/CCTV217.jpg,
193, TECH RIDGE BLVD / 35 SVRD (YAGER LN),TURNED_ON,09/13/2017,Sarix,LOC16-002590,YAGER LN,NORTHEAST,"1,7",AUSTIN FULL PURPOSE,ROADWAY,,,12100, TECH RIDGE BLVD,,12200,IH 35 SVRD,,5164691,02/23/2019 09:45:00 AM +0000,"(30.3991604, -97.6730423)",ONLINE,02/23/2019 09:35:00 AM +0000,-97.6730423,30.3991604,,http://162.89.13.145/CCTVImages/CCTV193.jpg,None Identified
206, RUNDBERG LN / 35 SVRD,TURNED_ON,,Spectra Enhanced,LOC16-002925,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,712, RUNDBERG LN,,9400,IH 35 SVRD,,5163096,03/22/2019 08:45:00 AM +0000,"(30.358427, -97.6885452)",ONLINE,03/22/2019 08:35:00 AM +0000,-97.6885452,30.358427,,http://162.89.13.145/CCTVImages/CCTV206.jpg,None Identified
195, PARMER LN / 35 SVRD,TURNED_ON,,Sarix,LOC16-002635,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,900, PARMER LN,,12600,IH 35 SVRD,,5164455,04/11/2019 01:41:00 PM +0000,"(30.4080296, -97.6752319)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6752319,30.4080296,,http://162.89.13.145/CCTVImages/CCTV195.jpg,None Identified
221, 51ST ST / 35 SVRD,REMOVED,,Sarix,LOC16-003235,,NORTHEAST,9,AUSTIN FULL PURPOSE,ROADWAY,,,1000, 51ST ST,,5100,IH 35 SVRD,,5160817,11/19/2018 09:15:00 PM +0000,"(30.3101578, -97.7113037)",ONLINE,02/02/2018 03:30:00 PM +0000,-97.7113037,30.3101578,,http://162.89.13.145/CCTVImages/CCTV221.jpg,None Identified
229, BEN WHITE BLVD SVRD / LAMAR BLVD SVRD,TURNED_ON,,Sarix,LOC16-003370,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,2439, BEN WHITE BLVD SVRD,,4401, LAMAR BLVD SVRD,,5150689,11/19/2018 09:15:00 PM +0000,"(30.2336826, -97.7966614)",ONLINE,11/08/2018 09:35:00 AM +0000,-97.7966614,30.2336826,,http://162.89.13.145/CCTVImages/CCTV229.jpg,
233,FM 969 RD / DECKER LN,TURNED_ON,,Sarix,LOC16-003460,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,8600,FM 969 RD,,5200, DECKER LN,,5167104,11/19/2018 09:15:00 PM +0000,"(30.2767944, -97.6372757)",ONLINE,06/05/2018 08:30:00 AM +0000,-97.6372757,30.2767944,,http://162.89.13.145/CCTVImages/CCTV233.jpg,None Identified
234,US 290 HWY / WILLIAM CANNON DR,TURNED_ON,,Sarix,LOC16-003480,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,6322,US 290 HWY,,6400, WILLIAM CANNON DR,,5144899,11/19/2018 09:15:00 PM +0000,"(30.2340565, -97.86483)",ONLINE,11/07/2018 09:35:00 AM +0000,-97.86483,30.2340565,,http://162.89.13.145/CCTVImages/CCTV234.jpg,
238, LAKE AUSTIN BLVD / REDBUD TRL,TURNED_ON,,Sarix,LOC16-003690,,CENTRAL,10,AUSTIN FULL PURPOSE,ROADWAY,,,3600, LAKE AUSTIN BLVD,,3101, REDBUD TRL,,5151762,11/19/2018 09:15:00 PM +0000,"(30.2915916, -97.7830658)",ONLINE,03/23/2018 01:30:00 PM +0000,-97.7830658,30.2915916,,http://162.89.13.145/CCTVImages/CCTV238.jpg,None Identified
239, 35TH ST / EXPOSITION BLVD,TURNED_ON,,Sarix,LOC16-003715,,CENTRAL,10,AUSTIN FULL PURPOSE,ROADWAY,,,2700, 35TH ST,,3400, EXPOSITION BLVD,,5154071,11/19/2018 09:15:00 PM +0000,"(30.3104992, -97.7627029)",ONLINE,06/28/2018 08:30:00 AM +0000,-97.7627029,30.3104992,,http://162.89.13.145/CCTVImages/CCTV239.jpg,
240, MANOR RD / NORTHEAST DR,TURNED_ON,,Sarix,LOC16-003735,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,6500, MANOR RD,,3300, NORTHEAST DR,,5165107,11/19/2018 09:15:00 PM +0000,"(30.3085327, -97.6707687)",ONLINE,06/05/2018 08:30:00 AM +0000,-97.6707687,30.3085327,,http://162.89.13.145/CCTVImages/CCTV240.jpg,
243, SLAUGHTER LN / 35 SVRD,TURNED_ON,,Sarix,LOC16-003775,,SOUTHWEST,"5,2",AUSTIN FULL PURPOSE,ROADWAY,,,100, SLAUGHTER LN,,8652,IH 35 SVRD,,5151710,11/19/2018 09:15:00 PM +0000,"(30.1670704, -97.7869263)",ONLINE,03/30/2018 08:30:00 AM +0000,-97.7869263,30.1670704,,http://162.89.13.145/CCTVImages/CCTV243.jpg,None Identified
244, MANOR RD / 35 SVRD,TURNED_ON,08/03/2017,Sarix,LOC16-003805,,CENTRAL,"1,9",AUSTIN FULL PURPOSE,ROADWAY,,,914, MANOR RD,,2100,IH 35 SVRD,,5159120,11/19/2018 09:15:00 PM +0000,"(30.2830906, -97.727478)",OFFLINE,09/08/2018 08:30:00 AM +0000,-97.727478,30.2830906,,http://162.89.13.145/CCTVImages/CCTV244.jpg,None Identified
245, LAMAR BLVD / LAMAR SQUARE DR,TURNED_ON,09/27/2017,Sarix,LOC16-003810,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,1200, LAMAR BLVD,,1301, LAMAR SQUARE DR,,5154288,11/19/2018 09:15:00 PM +0000,"(30.2542477, -97.7625885)",ONLINE,11/07/2018 09:35:00 AM +0000,-97.7625885,30.2542477,,http://162.89.13.145/CCTVImages/CCTV245.jpg,None Identified
220,FM 620 RD / ANDERSON MILL RD,TURNED_ON,,Sarix,LOC16-003165,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,11600,FM 620 RD,,11611, ANDERSON MILL RD,,5147797,01/01/2019 09:46:00 AM +0000,"(30.4554501, -97.8258057)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.8258057,30.4554501,,http://162.89.13.145/CCTVImages/CCTV220.jpg,
227, MC NEIL DR / PARMER LN,TURNED_ON,,Sarix,LOC16-003340,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,6100, MC NEIL DR,,6100, PARMER LN,,5156304,03/21/2019 08:45:00 AM +0000,"(30.4438496, -97.7423935)",ONLINE,03/21/2019 08:35:00 AM +0000,-97.7423935,30.4438496,,http://162.89.13.145/CCTVImages/CCTV227.jpg,
